year,head_no,programme_no,programme_name,actual,original,revised,estimate
2014,24,0,total,133.0,137.4,140.6,144.4
2014,25,1,Monitoring and Advisory Services,224.3,227.8,235.8,248.4
2014,25,2,Facilities Upkeep,873.1,908.2,914.8,938.6
2014,25,3,Facilities Development,576.0,598.0,608.9,619.7
2014,25,0,total,1673.4,1734.0,1759.5,1806.7
2014,26,1,Trade Statistics,148.4,165.4,145.6,161.4
2014,26,2,Social Statistics,86.9,79.2,78.2,109.2
2014,26,3,National Accounts and Balance of Payments Statistics,75.8,82.9,78.8,80.3
2014,26,4,General Statistical Services,32.1,37.3,31.7,32.3
2014,26,5,Price/Industry/Service Statistics,132.3,145.6,139.2,150.2
2014,26,6,Labour Statistics,75.1,80.3,78.5,81.7
2014,26,0,total,550.6,590.7,552.0,615.1
2014,27,1,Civil Aid Service,88.4,96.3,96.9,95.7
2014,27,0,total,88.4,96.3,96.9,95.7
2014,28,1,Flight Standards,92.1,108.7,100.5,102.5
2014,28,2,Airport Standards,34.8,36.9,44.5,45.1
2014,28,3,Air Traffic Management,372.0,368.8,370.7,382.0
2014,28,4,Air Traffic Engineering Services,297.0,303.1,308.4,286.2
2014,28,5,Air Services and Safety Management,34.9,34.0,31.1,44.5
2014,28,6,Air Passenger Departure Tax Administration,1.6,2.3,2.3,1.8
2014,28,0,total,832.4,853.8,857.5,862.1
2014,30,1,Prison Management,2243.6,2336.2,2383.6,2460.1
2014,30,2,Re-integration,896.5,899.7,874.0,906.8
2014,30,0,total,3140.1,3235.9,3257.6,3366.9
2014,31,1,Control and Enforcement,1977.5,2287.9,2184.5,2227.9
2014,31,2,Anti-narcotics Investigation,174.9,167.0,174.5,183.6
2014,31,3,Intellectual Property Rights and Consumer Protection,270.9,284.3,303.4,314.9
2014,31,4,Revenue Protection and Collection,181.4,189.8,165.7,169.5
2014,31,5,Trade Controls,163.9,178.7,168.8,160.7
2014,31,0,total,2768.6,3107.7,2996.9,3056.6
2014,33,1,Tourism and Recreational Development,39.7,43.2,42.7,43.2
2014,90,1,Labour Relations,127.7,135.7,137.0,155.5
2014,33,2,Port and Marine Facilities,185.7,199.9,201.0,204.4
2014,33,3,Provision of Land and Infrastructure,332.6,358.3,362.3,425.1
2014,33,4,Slope Safety and Geotechnical Standards,314.0,323.9,326.2,334.9
2014,33,5,Greening and Technical Services,113.4,119.2,120.8,124.4
2014,33,6,"Supervision of Mining, Quarrying and Explosives",65.6,71.8,72.1,71.0
2014,33,7,Management of Construction and Demolition Materials,718.1,881.2,749.5,885.1
2014,33,8,Advice on Development Proposals,30.7,31.8,31.9,32.3
2014,33,0,total,1799.8,2029.3,1906.5,2120.4
2014,37,1,Statutory Functions,609.0,640.5,583.3,654.5
2014,37,2,Disease Prevention,2214.0,2490.6,2631.0,2907.7
2014,37,3,Health Promotion,299.2,357.2,357.1,362.1
2014,37,4,Curative Care,776.2,792.7,747.0,820.5
2014,37,5,Rehabilitation,91.0,100.2,99.6,102.1
2014,37,6,Treatment of Drug Abusers,151.6,143.9,144.9,149.4
2014,37,7,Medical and Dental Treatment for Civil Servants,842.9,1047.3,984.1,1088.7
2014,37,8,Personnel Management of Civil Servants Working in Hospital Authority,7.8,7.9,7.9,8.2
2014,37,0,total,4991.7,5580.3,5554.9,6093.2
2014,39,1,Stormwater Drainage,454.2,455.0,463.3,472.5
2014,39,2,Sewage Services,1485.0,1541.3,1531.9,1709.6
2014,39,0,total,1939.2,1996.3,1995.2,2182.1
2014,42,1,"Energy Supply; Electrical, Gas and Nuclear Safety",119.9,128.3,131.9,124.7
2014,42,2,Mechanical Installations Safety,69.7,161.5,157.2,159.7
2014,42,3,"Energy Efficiency and Conservation, and Alternative Energy",120.6,149.0,145.4,155.3
2014,42,4,Centralised Services and Special Support,68.8,70.2,70.8,73.2
2014,42,0,total,379.0,509.0,505.3,512.9
2014,44,1,Waste,1682.6,1861.7,1790.0,2304.0
2014,44,2,Air,595.1,801.1,1138.1,4056.9
2014,44,3,Noise,105.0,106.9,109.7,112.1
2014,44,4,Water,255.8,267.6,273.4,273.8
2014,90,2,Employment Services,632.4,1166.9,786.6,998.2
2014,44,5,Environmental Assessment and Planning,86.9,88.7,89.0,92.9
2014,44,6,Nature Conservation,6.8,6.9,6.7,8.7
2014,44,0,total,2732.2,3132.9,3406.9,6848.4
2014,45,1,Fire Service,2798.9,3034.2,2977.1,3181.9
2014,45,2,Fire Protection and Prevention,361.6,368.7,376.1,386.2
2014,45,3,Ambulance Service,1322.2,1288.9,1337.7,1439.1
2014,45,0,total,4482.7,4691.8,4690.9,5007.2
2014,46,1,General Expenses of the Civil Service,2699.6,3044.3,2854.2,3170.4
2014,46,0,total,2699.6,3044.3,2854.2,3170.4
2014,47,1,Use of IT in Government,515.8,524.5,534.0,544.0
2014,47,2,IT Infrastructure and Standards,49.8,50.6,51.5,52.5
2014,47,3,IT in the Community,61.6,96.3,89.2,93.7
2014,47,0,total,627.2,671.4,674.7,690.2
2014,48,1,Statutory Testing,168.0,186.2,174.4,206.3
2014,48,2,Advisory and Investigative Services,68.5,75.2,71.5,79.9
2014,48,3,Forensic Science Services,143.6,149.8,143.1,149.6
2014,48,0,total,380.1,411.2,389.0,435.8
2014,49,1,Food Safety and Public Health,840.5,920.3,929.9,972.2
2014,49,2,Environmental Hygiene and Related Services,2659.8,2736.6,2819.4,2997.5
2014,49,3,Market Management and Hawker Control,1479.0,1518.8,1573.4,1671.2
2014,49,4,Public Education and Community Involvement,25.2,24.8,25.1,26.3
2014,49,0,total,5004.5,5200.5,5347.8,5667.2
2014,51,1,Acquisition and Allocation,695.8,766.3,753.4,803.1
2014,51,2,Property Management,995.9,1077.6,1073.9,1022.9
2014,51,3,Estate Utilisation,44.3,45.3,45.8,47.2
2014,51,0,total,1736.0,1889.2,1873.1,1873.2
2014,53,1,Director of Bureau’s Office,11.2,10.9,11.0,11.0
2014,53,2,Social Harmony and Civic Education,231.7,291.3,278.0,366.4
2014,53,3,"District, Community, and Public Relations",35.5,44.8,15041.3,38.3
2014,53,4,"Recreation, Sport and Entertainment Licensing",114.3,98.3,101.0,105.8
2014,53,5,Culture,114.1,143.7,142.8,141.1
2014,53,6,"Subvention: Hong Kong Academy for Performing Arts, Hong Kong Arts Development Council and Major Performing Arts Groups",672.2,683.0,691.3,760.7
2014,53,7,Subvention: Duty Lawyer Service and Legal Aid Services Council,123.4,121.6,123.2,123.0
2014,53,0,total,1302.4,1393.6,16388.6,1546.3
2014,55,1,Broadcasting and Creative Industries,291.4,307.6,299.7,298.0
2014,55,2,Telecommunications,16.1,18.4,16.3,16.9
2014,55,0,total,307.5,326.0,316.0,314.9
2014,59,1,Procurement,53.0,56.5,58.8,57.8
2014,59,2,Supplies Management,69.0,76.5,79.4,78.9
2014,59,3,Land Transport,167.4,175.9,177.8,187.3
2014,59,4,Printing Services,215.3,217.3,204.7,213.2
2014,59,0,total,504.7,526.2,520.7,537.2
2014,60,1,Capital Projects,329.6,351.0,351.8,368.6
2014,60,2,District and Maintenance Works,1196.0,1271.1,1277.9,1314.8
2014,60,3,Railway Development,104.3,113.6,113.8,102.9
2014,60,4,Technical Services,731.7,739.4,730.4,763.5
2014,60,0,total,2361.6,2475.1,2473.9,2549.8
2014,62,1,Building Control,97.3,102.1,103.1,129.1
2014,62,2,Private Housing,39.8,60.8,58.5,63.8
2014,62,3,Appeal Panel (Housing),9.4,9.3,8.3,8.3
2014,62,4,Rehousing of Occupants upon Clearance,18.4,18.3,19.8,20.8
2014,62,5,Support Services,13.0,19.7,21.1,39.1
2014,62,0,total,177.9,210.2,210.8,261.1
2014,63,1,District Administration,680.6,777.2,740.7,823.9
2014,63,2,Community Building,901.0,942.4,961.7,1049.0
2014,63,3,Local Environmental Improvements,210.5,225.4,217.9,230.5
2014,63,4,Licensing,53.9,56.8,60.0,59.2
2014,63,5,Territory Planning and Development,20.0,20.7,20.7,20.9
2014,63,0,total,1866.0,2022.5,2001.0,2183.5
2014,70,1,Pre-entry Control,247.6,255.7,261.0,265.3
2014,70,2,Control upon Entry,1816.5,1905.6,1921.9,1989.7
2014,70,3,Control after Entry,742.3,774.6,783.3,804.2
2014,70,4,Personal Documentation,552.8,590.5,611.7,613.2
2014,70,5,Nationality and Assistance to HKSAR Residents outside Hong Kong,20.9,20.5,21.0,21.7
2014,70,0,total,3380.1,3546.9,3598.9,3694.1
2014,72,1,Corruption Prevention,55.8,61.9,64.6,65.4
2014,72,2,Operations,658.4,698.7,707.3,714.1
2014,72,3,Preventive Education,72.7,82.1,76.2,77.6
2014,72,4,Enlisting Support,75.0,84.6,78.8,80.0
2014,72,0,total,861.9,927.3,926.9,937.1
2014,74,1,Public Relations Outside Hong Kong,84.2,89.6,85.2,86.2
2014,74,2,Local Public Relations and Public Information,179.3,182.0,184.6,190.8
2014,74,3,Public Opinion,20.8,21.4,20.9,21.2
2014,74,4,Civic Responsibility,38.1,46.4,42.0,43.2
2014,74,5,Publishing,60.1,66.6,66.2,67.4
2014,74,0,total,382.5,406.0,398.9,408.8
2014,76,1,Assessing Functions,908.1,1045.4,998.7,1003.4
2014,76,2,Collection,142.2,154.1,150.1,153.9
2014,76,3,Investigation and Field Audit,191.4,207.1,202.8,207.0
2014,76,4,Taxpayer Services,23.5,25.4,24.7,25.2
2014,76,0,total,1265.2,1432.0,1376.3,1389.5
2014,78,1,Statutory Functions,89.2,93.6,92.6,98.2
2014,78,2,Protection of Intellectual Property,24.2,27.9,30.4,35.3
2014,78,0,total,113.4,121.5,123.0,133.5
2014,79,1,Investment Promotion,113.7,116.9,116.9,115.0
2014,79,0,total,113.7,116.9,116.9,115.0
2014,80,1,"Courts, Tribunals and Various Statutory Functions",864.6,962.0,926.3,1032.0
2014,80,2,Support Services for Courts’ Operation,282.8,310.1,296.6,324.6
2014,80,0,total,1147.4,1272.1,1222.9,1356.6
2014,82,1,Buildings and Building Works,1029.8,1124.9,1109.6,1175.9
2014,82,0,total,1029.8,1124.9,1109.6,1175.9
2014,90,3,Safety and Health at Work,391.2,409.8,406.5,428.6
2014,90,4,Employees’ Rights and Benefits,285.3,328.0,308.6,330.1
2014,90,0,total,1436.6,2040.4,1638.7,1912.4
2014,91,1,Land Administration,1460.4,1525.2,1525.8,1593.9
2014,91,2,Survey and Mapping,470.6,482.2,496.0,500.5
2014,91,3,Legal Advice,61.0,64.2,63.0,67.7
2014,91,0,total,1992.0,2071.6,2084.8,2162.1
2014,92,1,Prosecutions,561.0,555.5,519.4,577.6
2014,92,2,Civil,494.8,610.2,635.3,941.6
2014,92,3,Legal Policy,80.2,89.3,93.3,114.5
2014,92,4,Law Drafting,90.0,101.1,92.4,104.3
2014,92,5,International Law,46.1,45.6,48.5,57.2
2014,92,0,total,1272.1,1401.7,1388.9,1795.2
2014,94,1,Processing of Legal Aid Applications,92.3,97.2,96.5,97.9
2014,94,2,Litigation Services,633.0,695.4,695.3,685.2
2014,94,3,Support Services,33.3,36.8,35.0,35.4
2014,94,4,Official Solicitor’s Office,12.4,12.8,15.4,14.7
2014,94,0,total,771.0,842.2,842.2,833.2
2014,95,1,Recreation and Sports,2946.4,3081.1,3122.0,3223.7
2014,95,2,Horticulture and Amenities,795.4,843.6,837.6,895.7
2014,95,3,Heritage and Museums,673.8,730.0,736.1,781.9
2014,95,4,Performing Arts,973.6,947.4,979.9,985.7
2014,121,1,Police Complaints Administration,46.7,49.8,50.9,56.0
2014,121,0,total,46.7,49.8,50.9,56.0
2014,122,1,Maintenance of Law and Order in the Community,6989.0,7232.3,7357.0,7572.8
2014,122,2,Prevention and Detection of Crime,3251.7,3029.2,3086.6,3213.7
2014,95,5,Public Libraries,851.0,935.9,917.8,1002.3
2014,95,0,total,6240.2,6538.0,6593.4,6889.3
2014,96,1,Commercial Relations,146.9,157.7,156.1,161.0
2014,96,2,Public Relations,109.4,115.0,113.8,118.0
2014,96,3,Investment Promotion,50.1,52.0,52.0,54.5
2014,96,0,total,306.4,324.7,321.9,333.5
2014,100,1,Infrastructure,48.4,47.5,50.0,51.1
2014,100,2,Port Services,369.8,387.6,392.9,422.0
2014,100,3,Local Services,101.8,106.0,106.6,124.7
2014,100,4,Services to Ships,80.2,80.3,82.6,94.2
2014,100,5,Government Fleet,417.7,423.7,432.2,464.5
2014,100,0,total,1017.9,1045.1,1064.3,1156.5
2014,112,1,Members’ Offices and Remuneration,217.8,212.4,212.4,211.0
2014,112,2,Council Business Services,316.0,329.3,334.1,378.2
2014,112,3,Legal Service,41.8,40.4,43.4,44.7
2014,112,4,Redress System,17.6,20.8,19.8,19.5
2014,112,5,Library and Archives Services,21.2,29.2,31.1,32.1
2014,112,6,Corporate Liaison and Education and Visitor Services,27.7,32.3,32.5,32.2
2014,112,0,total,642.1,664.4,673.3,717.7
2014,114,1,Complaints Administration,99.1,99.5,102.5,102.8
2014,114,0,total,99.1,99.5,102.5,102.8
2014,116,1,Official Receiver’s Office,133.9,155.2,140.1,147.6
2014,116,0,total,133.9,155.2,140.1,147.6
2014,118,1,Territorial Planning,87.3,95.0,92.0,116.4
2014,118,2,District Planning,327.2,357.9,348.9,363.2
2014,118,3,Town Planning Information Services,21.9,27.4,25.0,27.2
2014,118,4,Technical Services,87.1,94.1,93.7,101.1
2014,118,0,total,523.5,574.4,559.6,607.9
2014,120,1,Public and Judicial Service Pension Benefits,21817.7,25482.5,23879.3,27291.1
2014,120,2,War Memorial Pensions/Volunteer Pensions,25.8,27.0,26.0,26.0
2014,120,0,total,21843.5,25509.5,23905.3,27317.1
2014,122,3,Road Safety,1209.3,1504.6,1513.4,1554.8
2014,122,4,Operations,3148.3,3010.4,3026.7,3173.9
2014,122,0,total,14598.3,14776.5,14983.7,15515.2
2014,136,1,Secretariat services for the Public Service Commission,18.3,20.1,20.5,20.8
2014,136,0,total,18.3,20.1,20.5,20.8
2014,137,1,Director of Bureau’s Office,12.8,15.3,15.5,15.5
2014,137,2,Power,17.3,22.6,22.9,31.9
2014,137,3,Sustainable Development,28.5,34.9,30.8,33.0
2014,137,0,total,58.6,72.8,69.2,80.4
2014,138,1,Director of Bureau’s Office,7.4,12.3,10.6,13.4
2014,138,2,"Buildings, Lands and Planning",614.6,751.3,545.7,478.6
2014,138,0,total,622.0,763.6,556.3,492.0
2014,139,1,Director of Bureau’s Office,8.9,10.6,10.8,11.1
2014,139,2,"Agriculture, Fisheries and Food Safety",29.7,47.9,34.4,44.6
2014,139,3,Environmental Hygiene,19.8,22.0,19.6,20.5
2014,139,0,total,58.4,80.5,64.8,76.2
2014,140,1,Health,217.2,367.8,337.0,386.4
2014,140,2,Subvention: Hospital Authority,52886.9,45053.6,46180.0,47973.0
2014,140,3,Subvention: Prince Philip Dental Hospital,145.8,147.5,151.0,148.4
2014,140,0,total,53249.9,45568.9,46668.0,48507.8
2014,141,1,Director of Bureau’s Office,8.3,11.8,8.3,12.2
2014,141,2,Social Welfare,269.7,344.1,296.5,374.7
2014,141,3,Women’s Interests,24.1,29.6,25.3,29.6
2014,141,4,Manpower Development,30.0,34.8,15032.3,31.1
2014,141,5,Subvention: Shine Skills Centres,95.5,95.4,97.0,98.7
2014,141,6,Subvention: Guardianship Board and Environmental Advisory Service,6.0,6.3,6.3,7.3
2014,141,7,Subvention: Vocational Training Council (Vocational Training),186.4,195.8,200.1,200.1
2014,141,0,total,620.0,717.8,15665.8,753.7
2014,142,1,Efficiency Unit,153.2,171.1,168.9,221.5
2014,158,0,total,147.0,169.2,171.2,200.1
2014,142,2,Government Records Service,40.0,47.6,46.8,57.3
2014,142,3,CSO-Administration Wing,426.2,476.4,445.6,509.8
2014,142,4,Protocol Division,50.2,44.7,45.2,45.2
2014,142,0,total,669.6,739.8,706.5,833.8
2014,143,1,Director of Bureau’s Office,6.7,6.4,6.5,6.5
2014,143,2,Human Resource Management,225.4,240.5,238.8,255.6
2014,143,3,Translation and Interpretation Services and Use of Official Languages,117.1,125.5,122.7,126.9
2014,143,4,Civil Service Training and Development,115.6,126.8,123.5,132.4
2014,143,0,total,464.8,499.2,491.5,521.4
2014,144,1,Director of Bureau’s Office,8.0,10.1,9.9,9.7
2014,144,2,Constitutional and Mainland Affairs,92.0,109.1,103.5,128.6
2014,144,3,Mainland and Taiwan Offices,176.0,203.3,205.6,251.6
2014,144,4,Rights of the Individual,19.1,20.0,20.0,23.2
2014,144,5,Subvention: Equal Opportunities Commission and Office of the Privacy Commissioner for Personal Data,155.9,157.6,158.8,169.8
2014,144,0,total,451.0,500.1,497.8,582.9
2014,147,1,Director of Bureau’s Office,11.2,12.3,12.5,12.7
2014,147,2,Revenue and Financial Control,133.1,134.2,138.8,136.0
2014,147,3,Service Departments,51.8,58.2,58.2,58.6
2014,147,0,total,196.1,204.7,209.5,207.3
2014,148,1,Financial Services,216.9,239.2,239.1,312.9
2014,148,0,total,216.9,239.2,239.1,312.9
2014,151,1,Director of Bureau’s Office,10.6,11.7,12.3,12.4
2014,151,2,Internal Security,128.2,136.2,134.3,144.5
2014,151,3,Immigration Control,113.1,165.7,152.7,168.3
2014,151,0,total,251.9,313.6,299.3,325.2
2014,152,1,Director of Bureau’s Office,7.2,11.6,9.8,11.2
2014,152,2,Commerce and Industry,146.6,167.7,160.2,180.4
2014,159,1,Water Supply,9.6,11.0,10.3,10.6
2014,194,3,Customer Services,426.7,426.1,437.4,446.2
2014,152,3,Subvention: Hong Kong Trade Development Council,383.9,389.5,389.5,393.4
2014,152,4,"Posts, Competition Policy and Consumer Protection",15.8,93.3,20.1,8.8
2014,152,5,Subvention: Consumer Council,83.8,89.3,91.8,102.9
2014,152,6,Travel and Tourism,133.0,224.4,185.5,208.2
2014,152,7,Subvention: Hong Kong Tourism Board,555.2,563.2,570.2,655.7
2014,152,8,Public Safety,0.5,0.5,0.5,0.5
2014,152,9,Subvention: Competition Commission,,,87.7,83.9
2014,152,0,total,1326.0,1539.5,1515.3,1645.0
2014,155,1,Support for Research and Development,58.5,69.7,67.0,89.4
2014,155,2,Fostering University-Industry Collaboration,7.3,7.8,7.5,7.2
2014,155,3,Promotion of Technological Entrepreneurship,7.9,7.5,7.3,7.2
2014,155,4,Planning for Innovation and Technology Development,34.3,37.0,36.8,39.8
2014,155,5,Infrastructural Support,12.3,12.5,12.4,12.3
2014,155,6,Quality Support,95.5,106.5,100.5,102.4
2014,155,7,"Subvention: Hong Kong Productivity Council, Hong Kong Applied Science and Technology Research Institute Company Limited",318.2,318.2,321.9,328.9
2014,155,0,total,534.0,559.2,553.4,587.2
2014,156,1,Director of Bureau’s Office,10.4,11.4,11.4,11.5
2014,156,2,Primary Education,12618.6,12893.7,13207.3,14254.1
2014,156,3,Secondary Education,22277.6,22264.3,22487.0,23149.2
2014,156,4,Special Education,1775.3,1870.4,1858.9,2035.7
2014,156,5,Other Educational Services and Subsidies,3102.6,3484.4,3535.6,3799.5
2014,156,6,Vocational Education,2012.7,1983.8,2073.8,2084.6
2014,156,7,Policy and Support,8737.5,1970.4,6843.6,2034.9
2014,156,0,total,50534.7,44478.4,50017.6,47369.5
2014,158,1,Director of Bureau’s Office,10.5,11.5,12.0,12.3
2014,158,2,Land and Waterborne Transport,78.0,82.6,81.9,79.4
2014,158,3,Air and Sea Communications and Logistics Development,58.5,75.1,77.3,108.4
2014,159,2,Heritage Conservation,40.8,54.5,55.4,54.4
2014,159,3,"Greening, Landscape and Tree Management",42.1,51.2,47.3,46.2
2014,159,4,Energizing Kowloon East,20.2,36.2,26.5,30.9
2014,159,5,Intra-Governmental Services,216.6,319.8,259.2,305.9
2014,159,0,total,329.3,472.7,398.7,448.0
2014,160,1,Radio,273.3,311.3,312.0,323.0
2014,160,2,Public Affairs and General Television Programme,290.0,386.8,354.7,392.2
2014,160,3,School Education Television Programme,27.6,30.1,31.4,30.7
2014,160,4,New Media,24.4,26.1,34.7,38.6
2014,160,0,total,615.3,754.3,732.8,784.5
2014,162,1,Statutory Valuation and Assessments,282.8,321.0,296.6,315.2
2014,162,2,Collection and Billing of Rates and Government Rent,51.8,55.5,54.3,57.2
2014,162,3,Provision of Valuation and Property Information Services,72.5,79.8,76.7,78.2
2014,162,4,Landlord and Tenant Services,27.0,28.0,27.7,28.7
2014,162,0,total,434.1,484.3,455.3,479.3
2014,163,1,Electoral Services,548.6,94.3,82.4,268.3
2014,163,0,total,548.6,94.3,82.4,268.3
2014,166,1,Government Flying Service,641.9,515.8,297.6,367.3
2014,166,0,total,641.9,515.8,297.6,367.3
2014,168,1,Weather Services,202.5,210.9,210.7,222.7
2014,168,2,Radiation Monitoring and Assessment,24.9,25.8,26.1,26.1
2014,168,3,Time Standard and Geophysical Services,11.7,10.7,11.0,11.0
2014,168,0,total,239.1,247.4,247.8,259.8
2014,169,1,Compliance with Interception and Surveillance Legislation,15.9,18.0,17.5,18.4
2014,169,0,total,15.9,18.0,17.5,18.4
2014,170,1,Family and Child Welfare,2076.8,2218.7,2226.5,2342.8
2014,170,2,Social Security,31239.4,40334.0,39622.1,40180.3
2014,170,3,Services for Elders,4894.6,5438.1,5272.0,6078.6
2014,170,4,Rehabilitation and Medical Social Services,4003.2,4378.6,4253.6,5051.6
2014,170,5,Services for Offenders,323.0,344.4,337.1,348.1
2014,170,6,Community Development,168.9,170.1,175.6,170.2
2014,170,7,Young People,1771.1,1838.9,1859.5,1737.9
2014,170,0,total,44477.0,54722.8,53746.4,55909.5
2014,173,1,Student Assistance Scheme,4589.2,5016.3,4954.2,5380.6
2014,173,0,total,4589.2,5016.3,4954.2,5380.6
2014,174,1,Secretariat services for the following advisory bodies— • Standing Commission on Civil Service Salaries and Conditions of Service • Standing Committee on Disciplined Services Salaries and Conditions of Service • Standing Committee on Directorate Salaries and Conditions of Service • Standing Committee on Judicial Salaries and Conditions of Service • Advisory Committee on Post-service,27.5,30.1,30.3,29.7
2014,174,0,total,27.5,30.1,30.3,29.7
2014,180,1,"Film Classification, Control of Obscene and Indecent Articles and Newspaper Registration",41.3,43.6,43.6,43.8
2014,180,0,total,41.3,43.6,43.6,43.8
2014,181,1,Commercial Relations,98.0,106.6,106.6,105.2
2014,181,2,Trade Support and Facilitation,120.8,124.5,125.9,124.7
2014,181,3,Support for Small and Medium Enterprises and Industries,488.2,539.0,580.4,598.6
2014,181,0,total,707.0,770.1,812.9,828.5
2014,186,1,Planning and Development,307.7,304.1,304.0,310.3
